LID,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,VALUE_1,VALUE_2,VALUE_3,VALUE_4,VALUE_5,VALUE_6,ERI,AVERAGE,S,Z-score
110,4530000,2800000,610000,1060000,0,0,0.503333333,0.311111111,0.067777778,0.117777778,0,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.018951748,0.018616516,0.0071094,0.047153346
111,90000,8770000,0,140000,0,0,0.01,0.974444444,0,0.015555556,0,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.005918595,0.018616516,0.0071094,-1.7860749
112,2150000,5380000,370000,1100000,0,0,0.238888889,0.597777778,0.041111111,0.122222222,0,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.014030875,0.018616516,0.0071094,-0.645010966
113,1180000,7820000,0,0,0,0,0.131111111,0.868888889,0,0,0,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.007630979,0.018616516,0.0071094,-1.545212944
114,4440000,3470000,50000,1040000,0,0,0.493333333,0.385555556,0.005555556,0.115555556,0,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.018257364,0.018616516,0.0071094,-0.050517905
115,4140000,4190000,180000,430000,60000,0,0.46,0.465555556,0.02,0.047777778,0.006666667,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.015482575,0.018616516,0.0071094,-0.440816521
116,7430000,0,0,800000,770000,0,0.825555556,0,0,0.088888889,0.085555556,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.023786416,0.018616516,0.0071094,0.727192162
117,8360000,0,0,70000,570000,0,0.928888889,0,0,0.007777778,0.063333333,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022873638,0.018616516,0.0071094,0.598801863
118,7730000,20000,0,220000,1030000,0,0.858888889,0.002222222,0,0.024444444,0.114444444,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022340433,0.018616516,0.0071094,0.523801863
119,8870000,0,0,110000,20000,0,0.985555556,0,0,0.012222222,0.002222222,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.023833868,0.018616516,0.0071094,0.733866705
120,7990000,0,0,160000,850000,0,0.887777778,0,0,0.017777778,0.094444444,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022571852,0.018616516,0.0071094,0.556352993
121,7530000,860000,110000,170000,330000,0,0.836666667,0.095555556,0.012222222,0.018888889,0.036666667,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.02152723,0.018616516,0.0071094,0.409417669
122,6980000,1980000,0,40000,0,0,0.775555556,0.22,0,0.004444444,0,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.019684143,0.018616516,0.0071094,0.150171181
123,8020000,0,0,0,980000,0,0.891111111,0,0,0,0.108888889,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.022089725,0.018616516,0.0071094,0.488537566
124,7720000,0,0,450000,830000,0,0.857777778,0,0,0.05,0.092222222,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.023095834,0.018616516,0.0071094,0.630055696
125,6750000,0,0,460000,1790000,0,0.75,0,0,0.051111111,0.198888889,0,0.023679878,0.005209278,0.012196079,0.038934245,0.009076429,1.232410585,0.021555082,0.018616516,0.0071094,0.413335299
