LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,SLER,ZLER,typemesli,typeLER,type,NUMBER,QUADRANT
17463,2.11495,0.005337,1.955770553,0.67912856,0.234387797,0.01859694,0.007131405,-1.859372722,HIGH,LOW,HIGHLOW,2,4
17464,2.05954,0.010702,1.955770553,0.67912856,0.152797943,0.01859694,0.007131405,-1.107066564,HIGH,LOW,HIGHLOW,2,4
17465,1.97967,0.022333,1.955770553,0.67912856,0.035191344,0.01859694,0.007131405,0.523888315,HIGH,HIGH,HIGHHIGH,1,1
17466,2.12159,0.018989,1.955770553,0.67912856,0.244165032,0.01859694,0.007131405,0.054976518,HIGH,HIGH,HIGHHIGH,1,1
17467,0.443437,0.014236,1.955770553,0.67912856,-2.226873737,0.01859694,0.007131405,-0.611512051,LOW,LOW,LOWLOW,4,3
17468,0.339047,0.021053,1.955770553,0.67912856,-2.380585429,0.01859694,0.007131405,0.344400546,LOW,HIGH,LOWHIGH,3,2
17469,2.09853,0.0211,1.955770553,0.67912856,0.210209753,0.01859694,0.007131405,0.350991112,HIGH,HIGH,HIGHHIGH,1,1
17470,2.02893,0.029336,1.955770553,0.67912856,0.107725475,0.01859694,0.007131405,1.505882728,HIGH,HIGH,HIGHHIGH,1,1
17471,2.1472,0.038934,1.955770553,0.67912856,0.281875124,0.01859694,0.007131405,2.851760549,HIGH,HIGH,HIGHHIGH,1,1
17472,2.03318,0.024169,1.955770553,0.67912856,0.113983495,0.01859694,0.007131405,0.781341084,HIGH,HIGH,HIGHHIGH,1,1
17473,1.54415,0.023046,1.955770553,0.67912856,-0.60610108,0.01859694,0.007131405,0.623868612,LOW,HIGH,LOWHIGH,3,2
17474,1.81169,0.023078,1.955770553,0.67912856,-0.21215505,0.01859694,0.007131405,0.628355806,LOW,HIGH,LOWHIGH,3,2
17475,1.78049,0.005736,1.955770553,0.67912856,-0.258096278,0.01859694,0.007131405,-1.803423019,LOW,LOW,LOWLOW,4,3
17476,0.512855,0.011916,1.955770553,0.67912856,-2.12465745,0.01859694,0.007131405,-0.936833633,LOW,LOW,LOWLOW,4,3
17477,2.03948,0.020954,1.955770553,0.67912856,0.123260089,0.01859694,0.007131405,0.330518289,HIGH,HIGH,HIGHHIGH,1,1
17478,2.1005,0.021749,1.955770553,0.67912856,0.213110529,0.01859694,0.007131405,0.44199702,HIGH,HIGH,HIGHHIGH,1,1
17479,1.81724,0.02071,1.955770553,0.67912856,-0.203982812,0.01859694,0.007131405,0.296303433,LOW,HIGH,LOWHIGH,3,2
17480,2.07699,0.021862,1.955770553,0.67912856,0.178492636,0.01859694,0.007131405,0.457842425,HIGH,HIGH,HIGHHIGH,1,1
17481,2.04998,0.02287,1.955770553,0.67912856,0.138721079,0.01859694,0.007131405,0.599189043,HIGH,HIGH,HIGHHIGH,1,1
17482,2.08934,0.021846,1.955770553,0.67912856,0.196677705,0.01859694,0.007131405,0.455598828,HIGH,HIGH,HIGHHIGH,1,1
17483,1.89981,0.017849,1.955770553,0.67912856,-0.08240053,0.01859694,0.007131405,-0.104879777,LOW,LOW,LOWLOW,4,3
17484,0.352215,0.022028,1.955770553,0.67912856,-2.361195875,0.01859694,0.007131405,0.481119745,LOW,HIGH,LOWHIGH,3,2
17485,0.401337,0.021594,1.955770553,0.67912856,-2.288864945,0.01859694,0.007131405,0.420262173,LOW,HIGH,LOWHIGH,3,2
17486,2.1109,0.009383,1.955770553,0.67912856,0.228424272,0.01859694,0.007131405,-1.292023101,HIGH,LOW,HIGHLOW,2,4
17487,1.91145,0.021228,1.955770553,0.67912856,-0.065260918,0.01859694,0.007131405,0.368939889,LOW,HIGH,LOWHIGH,3,2
17488,2.06849,0.022674,1.955770553,0.67912856,0.165976596,0.01859694,0.007131405,0.571704979,HIGH,HIGH,HIGHHIGH,1,1
17489,1.69586,0.018277,1.955770553,0.67912856,-0.382711859,0.01859694,0.007131405,-0.044863554,LOW,LOW,LOWLOW,4,3
17490,2.20943,0.014553,1.955770553,0.67912856,0.373507259,0.01859694,0.007131405,-0.567060783,HIGH,LOW,HIGHLOW,2,4
17491,1.65539,0.008571,1.955770553,0.67912856,-0.442302932,0.01859694,0.007131405,-1.405885655,LOW,LOW,LOWLOW,4,3
17492,2.05915,0.024542,1.955770553,0.67912856,0.152223677,0.01859694,0.007131405,0.833644942,HIGH,HIGH,HIGHHIGH,1,1
17493,0.445714,0.009076,1.955770553,0.67912856,-2.223520911,0.01859694,0.007131405,-1.335072121,LOW,LOW,LOWLOW,4,3
17494,2.05341,0.019591,1.955770553,0.67912856,0.143771669,0.01859694,0.007131405,0.139391859,HIGH,HIGH,HIGHHIGH,1,1
17495,1.83124,0.021816,1.955770553,0.67912856,-0.183368158,0.01859694,0.007131405,0.451392083,LOW,HIGH,LOWHIGH,3,2
17496,1.97188,0.021911,1.955770553,0.67912856,0.023720762,0.01859694,0.007131405,0.464713441,HIGH,HIGH,HIGHHIGH,1,1
17497,1.9909,0.02268,1.955770553,0.67912856,0.051727241,0.01859694,0.007131405,0.572546328,HIGH,HIGH,HIGHHIGH,1,1
17498,2.22496,0.017267,1.955770553,0.67912856,0.3963748,0.01859694,0.007131405,-0.186490622,HIGH,LOW,HIGHLOW,2,4
17499,2.02696,0.022706,1.955770553,0.67912856,0.104824699,0.01859694,0.007131405,0.576192173,HIGH,HIGH,HIGHHIGH,1,1
17500,1.98043,0.020857,1.955770553,0.67912856,0.036310425,0.01859694,0.007131405,0.316916481,HIGH,HIGH,HIGHHIGH,1,1
17501,2.0229,0.020743,1.955770553,0.67912856,0.098846449,0.01859694,0.007131405,0.300930852,HIGH,HIGH,HIGHHIGH,1,1
17502,2.06967,0.023426,1.955770553,0.67912856,0.167714117,0.01859694,0.007131405,0.677154043,HIGH,HIGH,HIGHHIGH,1,1
17503,2.1181,0.01578,1.955770553,0.67912856,0.239026094,0.01859694,0.007131405,-0.395004929,HIGH,LOW,HIGHLOW,2,4
17504,2.23744,0.01324,1.955770553,0.67912856,0.414751291,0.01859694,0.007131405,-0.751175971,HIGH,LOW,HIGHLOW,2,4
17505,2.02747,0.021879,1.955770553,0.67912856,0.105575661,0.01859694,0.007131405,0.460226247,HIGH,HIGH,HIGHHIGH,1,1
17506,2.00459,0.019452,1.955770553,0.67912856,0.071885427,0.01859694,0.007131405,0.119900609,HIGH,HIGH,HIGHHIGH,1,1
17507,2.10014,0.021668,1.955770553,0.67912856,0.212580438,0.01859694,0.007131405,0.43063881,HIGH,HIGH,HIGHHIGH,1,1
17508,0.495364,0.00945,1.955770553,0.67912856,-2.150412514,0.01859694,0.007131405,-1.282628038,LOW,LOW,LOWLOW,4,3
17509,2.19722,0.010134,1.955770553,0.67912856,0.355528336,0.01859694,0.007131405,-1.186714261,HIGH,LOW,HIGHLOW,2,4
17510,1.95544,0.021976,1.955770553,0.67912856,-0.000486732,0.01859694,0.007131405,0.473828055,LOW,HIGH,LOWHIGH,3,2
17511,1.97709,0.021924,1.955770553,0.67912856,0.031392358,0.01859694,0.007131405,0.466536364,HIGH,HIGH,HIGHHIGH,1,1
17512,0.360378,0.022301,1.955770553,0.67912856,-2.349176059,0.01859694,0.007131405,0.519401121,LOW,HIGH,LOWHIGH,3,2
17513,2.10889,0.020546,1.955770553,0.67912856,0.225464597,0.01859694,0.007131405,0.273306562,HIGH,HIGH,HIGHHIGH,1,1
17514,1.93622,0.021846,1.955770553,0.67912856,-0.028787706,0.01859694,0.007131405,0.455598828,LOW,HIGH,LOWHIGH,3,2
17515,1.97219,0.021652,1.955770553,0.67912856,0.024177229,0.01859694,0.007131405,0.428395213,HIGH,HIGH,HIGHHIGH,1,1
17516,2.08045,0.020991,1.955770553,0.67912856,0.1835874,0.01859694,0.007131405,0.335706607,HIGH,HIGH,HIGHHIGH,1,1
17517,2.08456,0.012646,1.955770553,0.67912856,0.189639274,0.01859694,0.007131405,-0.834469514,HIGH,LOW,HIGHLOW,2,4
17518,1.82602,0.02082,1.955770553,0.67912856,-0.191054479,0.01859694,0.007131405,0.311728163,LOW,HIGH,LOWHIGH,3,2
17519,1.97782,0.021165,1.955770553,0.67912856,0.032467265,0.01859694,0.007131405,0.360105726,HIGH,HIGH,HIGHHIGH,1,1
17520,2.00077,0.022563,1.955770553,0.67912856,0.066260572,0.01859694,0.007131405,0.556140024,HIGH,HIGH,HIGHHIGH,1,1
17521,2.57093,0.021927,1.955770553,0.67912856,0.905807064,0.01859694,0.007131405,0.466957038,HIGH,HIGH,HIGHHIGH,1,1
17522,2.08628,0.022641,1.955770553,0.67912856,0.192171931,0.01859694,0.007131405,0.56707756,HIGH,HIGH,HIGHHIGH,1,1
17523,2.58589,0.022982,1.955770553,0.67912856,0.927835294,0.01859694,0.007131405,0.614894223,HIGH,HIGH,HIGHHIGH,1,1
17524,2.33172,0.022057,1.955770553,0.67912856,0.553576258,0.01859694,0.007131405,0.485186265,HIGH,HIGH,HIGHHIGH,1,1
17525,2.40076,0.022268,1.955770553,0.67912856,0.65523595,0.01859694,0.007131405,0.514773702,HIGH,HIGH,HIGHHIGH,1,1
17526,2.24949,0.012653,1.955770553,0.67912856,0.432494618,0.01859694,0.007131405,-0.83348794,HIGH,LOW,HIGHLOW,2,4
17527,2.51704,0.022284,1.955770553,0.67912856,0.826455373,0.01859694,0.007131405,0.517017299,HIGH,HIGH,HIGHHIGH,1,1
17528,2.34457,0.022436,1.955770553,0.67912856,0.572497565,0.01859694,0.007131405,0.538331472,HIGH,HIGH,HIGHHIGH,1,1
17529,0.602218,0.022598,1.955770553,0.67912856,-1.993072643,0.01859694,0.007131405,0.561047892,LOW,HIGH,LOWHIGH,3,2
17530,0.611161,0.035227,1.955770553,0.67912856,-1.979904297,0.01859694,0.007131405,2.331947142,LOW,HIGH,LOWHIGH,3,2
17531,2.37822,0.022122,1.955770553,0.67912856,0.622046357,0.01859694,0.007131405,0.494300878,HIGH,HIGH,HIGHHIGH,1,1
17532,2.55442,0.023256,1.955770553,0.67912856,0.881496498,0.01859694,0.007131405,0.653315824,HIGH,HIGH,HIGHHIGH,1,1
17533,2.32644,0.01878,1.955770553,0.67912856,0.545801589,0.01859694,0.007131405,0.02566953,HIGH,HIGH,HIGHHIGH,1,1
17534,0.602982,0.024069,1.955770553,0.67912856,-1.991947672,0.01859694,0.007131405,0.767318602,LOW,HIGH,LOWHIGH,3,2
17535,2.32369,0.022806,1.955770553,0.67912856,0.541752282,0.01859694,0.007131405,0.590214655,HIGH,HIGH,HIGHHIGH,1,1
17536,2.48245,0.022641,1.955770553,0.67912856,0.775522453,0.01859694,0.007131405,0.56707756,HIGH,HIGH,HIGHHIGH,1,1
17537,2.24598,0.007013,1.955770553,0.67912856,0.427326229,0.01859694,0.007131405,-1.624355924,HIGH,LOW,HIGHLOW,2,4
17538,0.841256,0.012695,1.955770553,0.67912856,-1.641095103,0.01859694,0.007131405,-0.827598498,LOW,LOW,LOWLOW,4,3
17539,1.81476,0.022183,1.955770553,0.67912856,-0.207634551,0.01859694,0.007131405,0.502854592,LOW,HIGH,LOWHIGH,3,2
17540,2.33728,0.017632,1.955770553,0.67912856,0.56176322,0.01859694,0.007131405,-0.135308563,HIGH,LOW,HIGHLOW,2,4
17541,2.14156,0.011362,1.955770553,0.67912856,0.273570363,0.01859694,0.007131405,-1.014518183,HIGH,LOW,HIGHLOW,2,4
17542,1.81086,0.022173,1.955770553,0.67912856,-0.213377204,0.01859694,0.007131405,0.501452344,LOW,HIGH,LOWHIGH,3,2
17543,2.39797,0.014801,1.955770553,0.67912856,0.651127744,0.01859694,0.007131405,-0.532285027,HIGH,LOW,HIGHLOW,2,4
17544,2.22967,0.00623,1.955770553,0.67912856,0.403310158,0.01859694,0.007131405,-1.734151958,HIGH,LOW,HIGHLOW,2,4
17545,1.82167,0.014276,1.955770553,0.67912856,-0.197459747,0.01859694,0.007131405,-0.605903058,LOW,LOW,LOWLOW,4,3
17546,2.26866,0.023463,1.955770553,0.67912856,0.460721968,0.01859694,0.007131405,0.682342362,HIGH,HIGH,HIGHHIGH,1,1
17547,2.17748,0.005722,1.955770553,0.67912856,0.326461674,0.01859694,0.007131405,-1.805386166,HIGH,LOW,HIGHLOW,2,4
17548,2.23627,0.006206,1.955770553,0.67912856,0.413028495,0.01859694,0.007131405,-1.737517354,HIGH,LOW,HIGHLOW,2,4
17549,2.2279,0.009658,1.955770553,0.67912856,0.400703877,0.01859694,0.007131405,-1.253461276,HIGH,LOW,HIGHLOW,2,4
17550,2.25304,0.00642,1.955770553,0.67912856,0.437721905,0.01859694,0.007131405,-1.707509242,HIGH,LOW,HIGHLOW,2,4
17551,2.19992,0.005209,1.955770553,0.67912856,0.359504019,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
17552,2.14584,0.00525,1.955770553,0.67912856,0.279872557,0.01859694,0.007131405,-1.871572281,HIGH,LOW,HIGHLOW,2,4
17553,2.23464,0.025635,1.955770553,0.67912856,0.41062836,0.01859694,0.007131405,0.98691067,HIGH,HIGH,HIGHHIGH,1,1
17554,2.29268,0.006119,1.955770553,0.67912856,0.496090824,0.01859694,0.007131405,-1.749716913,HIGH,LOW,HIGHLOW,2,4
17555,2.18905,0.044436,1.955770553,0.67912856,0.343498213,0.01859694,0.007131405,3.623277507,HIGH,HIGH,HIGHHIGH,1,1
17556,2.35297,0.005845,1.955770553,0.67912856,0.584866357,0.01859694,0.007131405,-1.788138514,HIGH,LOW,HIGHLOW,2,4
17557,1.64856,0.014001,1.955770553,0.67912856,-0.452359938,0.01859694,0.007131405,-0.644464883,LOW,LOW,LOWLOW,4,3
17558,2.77765,0.005209,1.955770553,0.67912856,1.210197149,0.01859694,0.007131405,-1.877321499,HIGH,LOW,HIGHLOW,2,4
17559,2.5834,0.005291,1.955770553,0.67912856,0.924168831,0.01859694,0.007131405,-1.865823064,HIGH,LOW,HIGHLOW,2,4
17560,2.3203,0.017012,1.955770553,0.67912856,0.536760591,0.01859694,0.007131405,-0.222247951,HIGH,LOW,HIGHLOW,2,4
17561,2.90276,0.023192,1.955770553,0.67912856,1.394418529,0.01859694,0.007131405,0.644341435,HIGH,HIGH,HIGHHIGH,1,1
17562,2.1566,0.022017,1.955770553,0.67912856,0.295716391,0.01859694,0.007131405,0.479577272,HIGH,HIGH,HIGHHIGH,1,1
17563,2.64053,0.023225,1.955770553,0.67912856,1.008291342,0.01859694,0.007131405,0.648968854,HIGH,HIGH,HIGHHIGH,1,1
17564,2.60431,0.022482,1.955770553,0.67912856,0.954958288,0.01859694,0.007131405,0.544781813,HIGH,HIGH,HIGHHIGH,1,1
17565,2.45844,0.015488,1.955770553,0.67912856,0.740168322,0.01859694,0.007131405,-0.435950576,HIGH,LOW,HIGHLOW,2,4
17566,0.796548,0.024672,1.955770553,0.67912856,-1.706926527,0.01859694,0.007131405,0.851874169,LOW,HIGH,LOWHIGH,3,2
17567,2.63914,0.023363,1.955770553,0.67912856,1.006244601,0.01859694,0.007131405,0.66831988,HIGH,HIGH,HIGHHIGH,1,1
17568,2.33558,0.012632,1.955770553,0.67912856,0.559260012,0.01859694,0.007131405,-0.836432662,HIGH,LOW,HIGHLOW,2,4
17569,2.6894,0.021376,1.955770553,0.67912856,1.080251208,0.01859694,0.007131405,0.389693163,HIGH,HIGH,HIGHHIGH,1,1
17570,2.76567,0.022615,1.955770553,0.67912856,1.192556896,0.01859694,0.007131405,0.563431714,HIGH,HIGH,HIGHHIGH,1,1
17571,2.78908,0.022869,1.955770553,0.67912856,1.227027541,0.01859694,0.007131405,0.599048819,HIGH,HIGH,HIGHHIGH,1,1
17572,2.52554,0.020402,1.955770553,0.67912856,0.838971412,0.01859694,0.007131405,0.253114188,HIGH,HIGH,HIGHHIGH,1,1
17573,2.49695,0.023909,1.955770553,0.67912856,0.796873345,0.01859694,0.007131405,0.744882631,HIGH,HIGH,HIGHHIGH,1,1
17574,2.51285,0.021781,1.955770553,0.67912856,0.820285701,0.01859694,0.007131405,0.446484215,HIGH,HIGH,HIGHHIGH,1,1
17575,2.16595,0.017585,1.955770553,0.67912856,0.309484035,0.01859694,0.007131405,-0.141899129,HIGH,LOW,HIGHLOW,2,4
17576,0.790714,0.018474,1.955770553,0.67912856,-1.715516947,0.01859694,0.007131405,-0.017239264,LOW,LOW,LOWLOW,4,3
17577,2.34601,0.00721,1.955770553,0.67912856,0.574617929,0.01859694,0.007131405,-1.596731635,HIGH,LOW,HIGHLOW,2,4
17578,2.27916,0.016279,1.955770553,0.67912856,0.476182958,0.01859694,0.007131405,-0.325032744,HIGH,LOW,HIGHLOW,2,4
17579,2.37414,0.022073,1.955770553,0.67912856,0.616038658,0.01859694,0.007131405,0.487429862,HIGH,HIGH,HIGHHIGH,1,1
17580,2.40477,0.021096,1.955770553,0.67912856,0.661140575,0.01859694,0.007131405,0.350430213,HIGH,HIGH,HIGHHIGH,1,1
17581,2.57556,0.022735,1.955770553,0.67912856,0.912624625,0.01859694,0.007131405,0.580258693,HIGH,HIGH,HIGHHIGH,1,1
17582,2.45516,0.022212,1.955770553,0.67912856,0.735338604,0.01859694,0.007131405,0.506921112,HIGH,HIGH,HIGHHIGH,1,1
17583,2.4468,0.021781,1.955770553,0.67912856,0.723028711,0.01859694,0.007131405,0.446484215,HIGH,HIGH,HIGHHIGH,1,1
17584,2.46471,0.022009,1.955770553,0.67912856,0.749400742,0.01859694,0.007131405,0.478455474,HIGH,HIGH,HIGHHIGH,1,1
17585,2.5917,0.022043,1.955770553,0.67912856,0.936390375,0.01859694,0.007131405,0.483223117,HIGH,HIGH,HIGHHIGH,1,1
17586,2.23875,0.013076,1.955770553,0.67912856,0.416680233,0.01859694,0.007131405,-0.774172842,HIGH,LOW,HIGHLOW,2,4
17587,0.806718,0.022268,1.955770553,0.67912856,-1.691951453,0.01859694,0.007131405,0.514773702,LOW,HIGH,LOWHIGH,3,2
17588,2.57866,0.022366,1.955770553,0.67912856,0.917189298,0.01859694,0.007131405,0.528515734,HIGH,HIGH,HIGHHIGH,1,1
17589,2.3819,0.0145,1.955770553,0.67912856,0.627465066,0.01859694,0.007131405,-0.574492698,HIGH,LOW,HIGHLOW,2,4
17590,2.09499,0.014884,1.955770553,0.67912856,0.20499719,0.01859694,0.007131405,-0.520646367,HIGH,LOW,HIGHLOW,2,4
17591,2.41762,0.023098,1.955770553,0.67912856,0.680061883,0.01859694,0.007131405,0.631160302,HIGH,HIGH,HIGHHIGH,1,1
17592,2.22272,0.014574,1.955770553,0.67912856,0.393076455,0.01859694,0.007131405,-0.564116062,HIGH,LOW,HIGHLOW,2,4
17593,2.40676,0.022284,1.955770553,0.67912856,0.664070801,0.01859694,0.007131405,0.517017299,HIGH,HIGH,HIGHHIGH,1,1
17594,2.43655,0.02183,1.955770553,0.67912856,0.707935839,0.01859694,0.007131405,0.453355231,HIGH,HIGH,HIGHHIGH,1,1
17595,2.45117,0.021473,1.955770553,0.67912856,0.729463427,0.01859694,0.007131405,0.40329497,HIGH,HIGH,HIGHHIGH,1,1
17596,1.96819,0.009075,1.955770553,0.67912856,0.018287328,0.01859694,0.007131405,-1.335212346,HIGH,LOW,HIGHLOW,2,4
17597,1.9798,0.014943,1.955770553,0.67912856,0.035382766,0.01859694,0.007131405,-0.512373103,HIGH,LOW,HIGHLOW,2,4
17598,1.92812,0.007941,1.955770553,0.67912856,-0.040714756,0.01859694,0.007131405,-1.494227291,LOW,LOW,LOWLOW,4,3
17599,2.26852,0.006187,1.955770553,0.67912856,0.460515822,0.01859694,0.007131405,-1.740181625,HIGH,LOW,HIGHLOW,2,4
17600,0.605308,0.022026,1.955770553,0.67912856,-1.988522695,0.01859694,0.007131405,0.480839296,LOW,HIGH,LOWHIGH,3,2
17601,2.39564,0.020011,1.955770553,0.67912856,0.647696876,0.01859694,0.007131405,0.198286284,HIGH,HIGH,HIGHHIGH,1,1
17602,2.56205,0.016747,1.955770553,0.67912856,0.892731484,0.01859694,0.007131405,-0.259407528,HIGH,LOW,HIGHLOW,2,4
17603,2.45122,0.02243,1.955770553,0.67912856,0.729537051,0.01859694,0.007131405,0.537490123,HIGH,HIGH,HIGHHIGH,1,1
17604,0.922287,0.015645,1.955770553,0.67912856,-1.52177896,0.01859694,0.007131405,-0.41393528,LOW,LOW,LOWLOW,4,3
17605,2.20189,0.0211,1.955770553,0.67912856,0.362404795,0.01859694,0.007131405,0.350991112,HIGH,HIGH,HIGHHIGH,1,1
17606,2.43467,0.022009,1.955770553,0.67912856,0.705167586,0.01859694,0.007131405,0.478455474,HIGH,HIGH,HIGHHIGH,1,1
17607,2.25544,0.02209,1.955770553,0.67912856,0.441255845,0.01859694,0.007131405,0.489813684,HIGH,HIGH,HIGHHIGH,1,1
17608,2.4461,0.023938,1.955770553,0.67912856,0.721997978,0.01859694,0.007131405,0.748949151,HIGH,HIGH,HIGHHIGH,1,1
17609,2.36361,0.01389,1.955770553,0.67912856,0.600533494,0.01859694,0.007131405,-0.660029838,HIGH,LOW,HIGHLOW,2,4
17610,2.71774,0.021043,1.955770553,0.67912856,1.121981157,0.01859694,0.007131405,0.342998298,HIGH,HIGH,HIGHHIGH,1,1
17611,2.20527,0.022009,1.955770553,0.67912856,0.367381762,0.01859694,0.007131405,0.478455474,HIGH,HIGH,HIGHHIGH,1,1
17612,2.6537,0.027169,1.955770553,0.67912856,1.027683841,0.01859694,0.007131405,1.202015544,HIGH,HIGH,HIGHHIGH,1,1
17613,0.754076,0.02123,1.955770553,0.67912856,-1.769465496,0.01859694,0.007131405,0.369220339,LOW,HIGH,LOWHIGH,3,2
17614,0.748989,0.012155,1.955770553,0.67912856,-1.776955977,0.01859694,0.007131405,-0.903319901,LOW,LOW,LOWLOW,4,3
17615,0.602218,0.021131,1.955770553,0.67912856,-1.993072643,0.01859694,0.007131405,0.355338082,LOW,HIGH,LOWHIGH,3,2
17616,2.30052,0.021522,1.955770553,0.67912856,0.50763503,0.01859694,0.007131405,0.410165986,HIGH,HIGH,HIGHHIGH,1,1
17617,2.37054,0.021765,1.955770553,0.67912856,0.610737747,0.01859694,0.007131405,0.444240618,HIGH,HIGH,HIGHHIGH,1,1
17618,2.27229,0.020824,1.955770553,0.67912856,0.466067053,0.01859694,0.007131405,0.312289062,HIGH,HIGH,HIGHHIGH,1,1
17619,2.12175,0.021722,1.955770553,0.67912856,0.244400628,0.01859694,0.007131405,0.43821095,HIGH,HIGH,HIGHHIGH,1,1
17620,2.41211,0.022073,1.955770553,0.67912856,0.671948544,0.01859694,0.007131405,0.487429862,HIGH,HIGH,HIGHHIGH,1,1
17621,2.46157,0.021678,1.955770553,0.67912856,0.74477717,0.01859694,0.007131405,0.432041058,HIGH,HIGH,HIGHHIGH,1,1
17622,2.42397,0.006091,1.955770553,0.67912856,0.6894121,0.01859694,0.007131405,-1.753643208,HIGH,LOW,HIGHLOW,2,4
17623,0.71272,0.02233,1.955770553,0.67912856,-1.830361182,0.01859694,0.007131405,0.523467641,LOW,HIGH,LOWHIGH,3,2
17624,0.711223,0.022495,1.955770553,0.67912856,-1.832565478,0.01859694,0.007131405,0.546604736,LOW,HIGH,LOWHIGH,3,2
17625,0.603112,0.037799,1.955770553,0.67912856,-1.99175625,0.01859694,0.007131405,2.692605378,LOW,HIGH,LOWHIGH,3,2
17626,2.3058,0.010327,1.955770553,0.67912856,0.515409699,0.01859694,0.007131405,-1.159650871,HIGH,LOW,HIGHLOW,2,4
17627,2.53474,0.023433,1.955770553,0.67912856,0.852518185,0.01859694,0.007131405,0.678135617,HIGH,HIGH,HIGHHIGH,1,1
17628,2.59198,0.023948,1.955770553,0.67912856,0.936802668,0.01859694,0.007131405,0.750351399,HIGH,HIGH,HIGHHIGH,1,1
17629,2.34719,0.020954,1.955770553,0.67912856,0.57635545,0.01859694,0.007131405,0.330518289,HIGH,HIGH,HIGHHIGH,1,1
17630,2.30218,0.019848,1.955770553,0.67912856,0.510079339,0.01859694,0.007131405,0.175429638,HIGH,HIGH,HIGHHIGH,1,1
17631,2.44063,0.022025,1.955770553,0.67912856,0.713943538,0.01859694,0.007131405,0.480699071,HIGH,HIGH,HIGHHIGH,1,1
17632,2.46777,0.021181,1.955770553,0.67912856,0.753906517,0.01859694,0.007131405,0.362349323,HIGH,HIGH,HIGHHIGH,1,1
17633,0.647492,0.019412,1.955770553,0.67912856,-1.926407798,0.01859694,0.007131405,0.114291617,LOW,HIGH,LOWHIGH,3,2
17634,2.36291,0.019632,1.955770553,0.67912856,0.599502761,0.01859694,0.007131405,0.145141077,HIGH,HIGH,HIGHHIGH,1,1
17635,2.89999,0.013034,1.955770553,0.67912856,1.390339772,0.01859694,0.007131405,-0.780062284,HIGH,LOW,HIGHLOW,2,4
17636,2.7799,0.014901,1.955770553,0.67912856,1.213510218,0.01859694,0.007131405,-0.518262545,HIGH,LOW,HIGHLOW,2,4
17637,4.06081,0.018684,1.955770553,0.67912856,3.099618499,0.01859694,0.007131405,0.012207948,HIGH,HIGH,HIGHHIGH,1,1
17638,2.72949,0.006134,1.955770553,0.67912856,1.139282741,0.01859694,0.007131405,-1.747613541,HIGH,LOW,HIGHLOW,2,4
17639,2.6591,0.015523,1.955770553,0.67912856,1.035635207,0.01859694,0.007131405,-0.431042708,HIGH,LOW,HIGHLOW,2,4
17640,3.34908,0.02259,1.955770553,0.67912856,2.051613685,0.01859694,0.007131405,0.559926094,HIGH,HIGH,HIGHHIGH,1,1
17641,2.46205,0.010784,1.955770553,0.67912856,0.745483958,0.01859694,0.007131405,-1.095568129,HIGH,LOW,HIGHLOW,2,4
17642,3.42768,0.020918,1.955770553,0.67912856,2.16735024,0.01859694,0.007131405,0.325470195,HIGH,HIGH,HIGHHIGH,1,1
17643,3.6499,0.015003,1.955770553,0.67912856,2.494563692,0.01859694,0.007131405,-0.503959614,HIGH,LOW,HIGHLOW,2,4
17644,2.74599,0.018569,1.955770553,0.67912856,1.163578583,0.01859694,0.007131405,-0.003917907,HIGH,LOW,HIGHLOW,2,4
17645,2.79597,0.022985,1.955770553,0.67912856,1.237172896,0.01859694,0.007131405,0.615314898,HIGH,HIGH,HIGHHIGH,1,1
17646,2.89195,0.02323,1.955770553,0.67912856,1.378501071,0.01859694,0.007131405,0.649669979,HIGH,HIGH,HIGHHIGH,1,1
17647,2.9336,0.023588,1.955770553,0.67912856,1.439829665,0.01859694,0.007131405,0.699870464,HIGH,HIGH,HIGHHIGH,1,1
17648,3.20776,0.022887,1.955770553,0.67912856,1.843523482,0.01859694,0.007131405,0.601572865,HIGH,HIGH,HIGHHIGH,1,1
17649,2.82801,0.023998,1.955770553,0.67912856,1.284351003,0.01859694,0.007131405,0.75736264,HIGH,HIGH,HIGHHIGH,1,1
17650,2.82955,0.023464,1.955770553,0.67912856,1.286618615,0.01859694,0.007131405,0.682482586,HIGH,HIGH,HIGHHIGH,1,1
17651,2.82256,0.021808,1.955770553,0.67912856,1.276326013,0.01859694,0.007131405,0.450270285,HIGH,HIGH,HIGHHIGH,1,1
17652,2.59734,0.022914,1.955770553,0.67912856,0.944695136,0.01859694,0.007131405,0.605358935,HIGH,HIGH,HIGHHIGH,1,1
17653,2.58791,0.021884,1.955770553,0.67912856,0.930809694,0.01859694,0.007131405,0.460927371,HIGH,HIGH,HIGHHIGH,1,1
17654,0.969582,0.021989,1.955770553,0.67912856,-1.452138243,0.01859694,0.007131405,0.475650977,LOW,HIGH,LOWHIGH,3,2
17655,2.51993,0.02328,1.955770553,0.67912856,0.830710826,0.01859694,0.007131405,0.65668122,HIGH,HIGH,HIGHHIGH,1,1
17656,2.42374,0.010907,1.955770553,0.67912856,0.689073431,0.01859694,0.007131405,-1.078320476,HIGH,LOW,HIGHLOW,2,4
17657,2.44306,0.020759,1.955770553,0.67912856,0.717521653,0.01859694,0.007131405,0.303174449,HIGH,HIGH,HIGHHIGH,1,1
