OBJECTID_12 *,OID,Shape *,OID,RASTERVALU,距离,Shape_Length,Shape_Area,LID,mesli,AVERAGE,S,Z-Score
172,465,面,6735,2.251081,0,12000,9000000,172,2.251081,1.951396794,0.680540189,0.440362246
173,331,面,6798,2.165229,0,12000,9000000,173,2.165229,1.951396794,0.680540189,0.31420952
174,311,面,6800,2.240835,0,12000,9000000,174,2.240835,1.951396794,0.680540189,0.425306559
175,39,面,6817,2.146758,0,12000,9000000,175,2.146758,1.951396794,0.680540189,0.287067846
176,11,面,6840,2.261414,0,12000,9000000,176,2.261414,1.951396794,0.680540189,0.455545772
177,238,面,6896,2.180717,0,12000,9000000,177,2.180717,1.951396794,0.680540189,0.336967911
178,167,面,6903,1.79659,0,12000,9000000,178,1.79659,1.951396794,0.680540189,-0.227476343
179,420,面,6918,2.214273,0,12000,9000000,179,2.214273,1.951396794,0.680540189,0.3862758
180,486,面,6944,2.157033,0,12000,9000000,180,2.157033,1.951396794,0.680540189,0.302166146
181,346,面,6994,1.563757,0,12000,9000000,181,1.563757,1.951396794,0.680540189,-0.569606027
182,141,面,7010,2.411289,0,12000,9000000,182,2.411289,1.951396794,0.680540189,0.675775235
183,137,面,7071,2.153522,0,12000,9000000,183,2.153522,1.951396794,0.680540189,0.297007009
184,87,面,7073,2.289782,0,12000,9000000,184,2.289782,1.951396794,0.680540189,0.497230305
185,364,面,7076,2.256881,0,12000,9000000,185,2.256881,1.951396794,0.680540189,0.448884887
186,19,面,7092,2.116535,0,12000,9000000,186,2.116535,1.951396794,0.680540189,0.242657537
187,241,面,7097,2.129911,0,12000,9000000,187,2.129911,1.951396794,0.680540189,0.262312511
188,340,面,7107,2.250536,0,12000,9000000,188,2.250536,1.951396794,0.680540189,0.439561411
189,454,面,7137,2.264642,0,12000,9000000,189,2.264642,1.951396794,0.680540189,0.460289063
190,474,面,7144,2.570595,0,12000,9000000,190,2.570595,1.951396794,0.680540189,0.909862806
191,178,面,7185,2.214348,0,12000,9000000,191,2.214348,1.951396794,0.680540189,0.386386007
192,435,面,7215,1.851136,0,12000,9000000,192,1.851136,1.951396794,0.680540189,-0.147325309
193,12,面,7303,2.263954,0,12000,9000000,193,2.263954,1.951396794,0.680540189,0.459278101
194,139,面,7322,1.64766,0,12000,9000000,194,1.64766,1.951396794,0.680540189,-0.446317203
195,306,面,7328,2.098939,0,12000,9000000,195,2.098939,1.951396794,0.680540189,0.216801606
196,460,面,7347,2.171592,0,12000,9000000,196,2.171592,1.951396794,0.680540189,0.323559445
197,223,面,7406,1.845642,0,12000,9000000,197,1.845642,1.951396794,0.680540189,-0.155398308
198,146,面,7418,0.613788,0,12000,9000000,198,0.613788,1.951396794,0.680540189,-1.965510362
199,458,面,7438,2.245424,0,12000,9000000,199,2.245424,1.951396794,0.680540189,0.432049732
