LID,mesli,LER,Amesli,Smesli,Zmesli,ALER,SLER,ZLER,typemesli,typeLER,type,NUMBER,QUADRANT
14265,2.19059,0.006263,2.160955403,0.664878439,0.044571451,0.018474349,0.006593987,-1.851891515,HIGH,LOW,HIGHLOW,2,4
14266,2.07332,0.025253,2.160955403,0.664878439,-0.131806655,0.018474349,0.006593987,1.02800476,LOW,HIGH,LOWHIGH,3,2
14267,2.28759,0.005636,2.160955403,0.664878439,0.190462782,0.018474349,0.006593987,-1.946978137,HIGH,LOW,HIGHLOW,2,4
14268,2.2273,0.007256,2.160955403,0.664878439,0.099784552,0.018474349,0.006593987,-1.701299782,HIGH,LOW,HIGHLOW,2,4
14269,2.12881,0.020837,2.160955403,0.664878439,-0.04834779,0.018474349,0.006593987,0.358303762,LOW,HIGH,LOWHIGH,3,2
14270,1.88604,0.022157,2.160955403,0.664878439,-0.413482205,0.018474349,0.006593987,0.558486126,LOW,HIGH,LOWHIGH,3,2
14271,2.36164,0.04024,2.160955403,0.664878439,0.301836524,0.018474349,0.006593987,3.300832852,HIGH,HIGH,HIGHHIGH,1,1
14272,2.26169,0.020009,2.160955403,0.664878439,0.151508292,0.018474349,0.006593987,0.232734825,HIGH,HIGH,HIGHHIGH,1,1
14273,0.526366,0.034743,2.160955403,0.664878439,-2.458478582,0.018474349,0.006593987,2.467194631,LOW,HIGH,LOWHIGH,3,2
14274,2.24536,0.02166,2.160955403,0.664878439,0.126947412,0.018474349,0.006593987,0.483114433,HIGH,HIGH,HIGHHIGH,1,1
14275,2.09265,0.022239,2.160955403,0.664878439,-0.102733671,0.018474349,0.006593987,0.570921697,LOW,HIGH,LOWHIGH,3,2
14276,2.21341,0.023767,2.160955403,0.664878439,0.078893515,0.018474349,0.006593987,0.802647948,HIGH,HIGH,HIGHHIGH,1,1
14277,2.28167,0.207838,2.160955403,0.664878439,0.181558898,0.018474349,0.006593987,28.71762358,HIGH,HIGH,HIGHHIGH,1,1
14278,2.01644,0.019222,2.160955403,0.664878439,-0.217356128,0.018474349,0.006593987,0.113383674,LOW,HIGH,LOWHIGH,3,2
14279,1.90506,0.017749,2.160955403,0.664878439,-0.384875472,0.018474349,0.006593987,-0.110001646,LOW,LOW,LOWLOW,4,3
14280,2.14381,0.020621,2.160955403,0.664878439,-0.025787275,0.018474349,0.006593987,0.325546648,LOW,HIGH,LOWHIGH,3,2
14281,1.98803,0.016196,2.160955403,0.664878439,-0.260085743,0.018474349,0.006593987,-0.345519229,LOW,LOW,LOWLOW,4,3
14282,2.37095,0.018437,2.160955403,0.664878439,0.315839084,0.018474349,0.006593987,-0.005664171,HIGH,LOW,HIGHLOW,2,4
14283,2.16536,0.021353,2.160955403,0.664878439,0.006624665,0.018474349,0.006593987,0.436556868,HIGH,HIGH,HIGHHIGH,1,1
14284,2.30711,0.021558,2.160955403,0.664878439,0.219821532,0.018474349,0.006593987,0.467645796,HIGH,HIGH,HIGHHIGH,1,1
14285,2.50161,0.04024,2.160955403,0.664878439,0.512356209,0.018474349,0.006593987,3.300832852,HIGH,HIGH,HIGHHIGH,1,1
14286,1.6947,0.008763,2.160955403,0.664878439,-0.701264134,0.018474349,0.006593987,-1.47275825,LOW,LOW,LOWLOW,4,3
14287,2.41881,0.02207,2.160955403,0.664878439,0.387822167,0.018474349,0.006593987,0.545292288,HIGH,HIGH,HIGHHIGH,1,1
14288,2.27227,0.005307,2.160955403,0.664878439,0.167420976,0.018474349,0.006593987,-1.996872075,HIGH,LOW,HIGHLOW,2,4
14289,2.21926,0.021895,2.160955403,0.664878439,0.087692116,0.018474349,0.006593987,0.51875296,HIGH,HIGH,HIGHHIGH,1,1
14290,2.20485,0.004943,2.160955403,0.664878439,0.066018981,0.018474349,0.006593987,-2.052073878,HIGH,LOW,HIGHLOW,2,4
14291,1.83874,0.009216,2.160955403,0.664878439,-0.484623029,0.018474349,0.006593987,-1.404059303,LOW,LOW,LOWLOW,4,3
14292,2.34361,0.004906,2.160955403,0.664878439,0.274718785,0.018474349,0.006593987,-2.05768505,HIGH,LOW,HIGHLOW,2,4
14293,2.49933,0.005081,2.160955403,0.664878439,0.508927011,0.018474349,0.006593987,-2.031145722,HIGH,LOW,HIGHLOW,2,4
14294,2.05291,0.005072,2.160955403,0.664878439,-0.162503996,0.018474349,0.006593987,-2.032510602,LOW,LOW,LOWLOW,4,3
14295,2.5589,0.011575,2.160955403,0.664878439,0.598522336,0.018474349,0.006593987,-1.046309155,HIGH,LOW,HIGHLOW,2,4
14296,2.71733,0.012565,2.160955403,0.664878439,0.836806496,0.018474349,0.006593987,-0.896172382,HIGH,LOW,HIGHLOW,2,4
14297,2.43412,0.022421,2.160955403,0.664878439,0.410848932,0.018474349,0.006593987,0.598522599,HIGH,HIGH,HIGHHIGH,1,1
14298,0.707114,0.023388,2.160955403,0.664878439,-2.186627385,0.018474349,0.006593987,0.745171345,LOW,HIGH,LOWHIGH,3,2
14299,2.43867,0.0169,2.160955403,0.664878439,0.417692289,0.018474349,0.006593987,-0.238755302,HIGH,LOW,HIGHLOW,2,4
14300,2.26288,0.009612,2.160955403,0.664878439,0.153298093,0.018474349,0.006593987,-1.344004594,HIGH,LOW,HIGHLOW,2,4
14301,2.44347,0.021967,2.160955403,0.664878439,0.424911653,0.018474349,0.006593987,0.529671998,HIGH,HIGH,HIGHHIGH,1,1
14302,0.68042,0.021499,2.160955403,0.664878439,-2.226776077,0.018474349,0.006593987,0.458698251,LOW,HIGH,LOWHIGH,3,2
14303,2.29357,0.015283,2.160955403,0.664878439,0.199456907,0.018474349,0.006593987,-0.483978697,HIGH,LOW,HIGHLOW,2,4
14304,2.38203,0.018924,2.160955403,0.664878439,0.332503784,0.018474349,0.006593987,0.068190989,HIGH,HIGH,HIGHHIGH,1,1
14305,0.655881,0.021616,2.160955403,0.664878439,-2.263683576,0.018474349,0.006593987,0.476441687,LOW,HIGH,LOWHIGH,3,2
14306,2.24397,0.013432,2.160955403,0.664878439,0.124856804,0.018474349,0.006593987,-0.764688966,HIGH,LOW,HIGHLOW,2,4
14307,2.37828,0.009876,2.160955403,0.664878439,0.326863655,0.018474349,0.006593987,-1.303968121,HIGH,LOW,HIGHLOW,2,4
14308,2.35879,0.020928,2.160955403,0.664878439,0.297550026,0.018474349,0.006593987,0.372104213,HIGH,HIGH,HIGHHIGH,1,1
14309,2.26088,0.009941,2.160955403,0.664878439,0.150290025,0.018474349,0.006593987,-1.294110656,HIGH,LOW,HIGHLOW,2,4
14310,2.46689,0.018442,2.160955403,0.664878439,0.460136137,0.018474349,0.006593987,-0.004905905,HIGH,LOW,HIGHLOW,2,4
14311,0.985884,0.015823,2.160955403,0.664878439,-1.767347734,0.018474349,0.006593987,-0.402085912,LOW,LOW,LOWLOW,4,3
14312,2.54635,0.02166,2.160955403,0.664878439,0.579646706,0.018474349,0.006593987,0.483114433,HIGH,HIGH,HIGHHIGH,1,1
14313,2.32484,0.005657,2.160955403,0.664878439,0.24648806,0.018474349,0.006593987,-1.943793418,HIGH,LOW,HIGHLOW,2,4
14314,0.605343,0.021634,2.160955403,0.664878439,-2.339694463,0.018474349,0.006593987,0.479171447,LOW,HIGH,LOWHIGH,3,2
14315,2.44707,0.021657,2.160955403,0.664878439,0.430326177,0.018474349,0.006593987,0.482659473,HIGH,HIGH,HIGHHIGH,1,1
14316,0.604431,0.024033,2.160955403,0.664878439,-2.341066142,0.018474349,0.006593987,0.842987727,LOW,HIGH,LOWHIGH,3,2
14317,2.35201,0.020724,2.160955403,0.664878439,0.287352673,0.018474349,0.006593987,0.341166939,HIGH,HIGH,HIGHHIGH,1,1
14318,2.37202,0.020841,2.160955403,0.664878439,0.3174484,0.018474349,0.006593987,0.358910376,HIGH,HIGH,HIGHHIGH,1,1
14319,2.4726,0.01927,2.160955403,0.664878439,0.468724173,0.018474349,0.006593987,0.120663032,HIGH,HIGH,HIGHHIGH,1,1
14320,2.34159,0.022246,2.160955403,0.664878439,0.271680636,0.018474349,0.006593987,0.57198327,HIGH,HIGH,HIGHHIGH,1,1
14321,0.632932,0.022415,2.160955403,0.664878439,-2.29819966,0.018474349,0.006593987,0.597612679,LOW,HIGH,LOWHIGH,3,2
14322,2.19313,0.019164,2.160955403,0.664878439,0.048391698,0.018474349,0.006593987,0.104587782,HIGH,HIGH,HIGHHIGH,1,1
14323,2.39941,0.021514,2.160955403,0.664878439,0.358643901,0.018474349,0.006593987,0.46097305,HIGH,HIGH,HIGHHIGH,1,1
14324,2.39934,0.021309,2.160955403,0.664878439,0.358538618,0.018474349,0.006593987,0.429884123,HIGH,HIGH,HIGHHIGH,1,1
14325,2.39641,0.021733,2.160955403,0.664878439,0.354131798,0.018474349,0.006593987,0.494185124,HIGH,HIGH,HIGHHIGH,1,1
14326,2.37,0.02179,2.160955403,0.664878439,0.314410251,0.018474349,0.006593987,0.502829363,HIGH,HIGH,HIGHHIGH,1,1
14327,2.4321,0.021645,2.160955403,0.664878439,0.407810783,0.018474349,0.006593987,0.480839633,HIGH,HIGH,HIGHHIGH,1,1
14328,2.6053,0.017386,2.160955403,0.664878439,0.668309529,0.018474349,0.006593987,-0.165051796,HIGH,LOW,HIGHLOW,2,4
14329,2.31288,0.022435,2.160955403,0.664878439,0.22849981,0.018474349,0.006593987,0.600645745,HIGH,HIGH,HIGHHIGH,1,1
14330,2.52488,0.022927,2.160955403,0.664878439,0.547355088,0.018474349,0.006593987,0.675259171,HIGH,HIGH,HIGHHIGH,1,1
14331,2.0471,0.009111,2.160955403,0.664878439,-0.171242435,0.018474349,0.006593987,-1.4199829,LOW,LOW,LOWLOW,4,3
14332,2.38094,0.020416,2.160955403,0.664878439,0.330864387,0.018474349,0.006593987,0.294457721,HIGH,HIGH,HIGHHIGH,1,1
14333,2.67685,0.022248,2.160955403,0.664878439,0.775923186,0.018474349,0.006593987,0.572286577,HIGH,HIGH,HIGHHIGH,1,1
14334,2.05945,0.021217,2.160955403,0.664878439,-0.152667611,0.018474349,0.006593987,0.415932018,LOW,HIGH,LOWHIGH,3,2
14335,2.42896,0.01752,2.160955403,0.664878439,0.403088115,0.018474349,0.006593987,-0.144730253,HIGH,LOW,HIGHLOW,2,4
14336,2.37609,0.022354,2.160955403,0.664878439,0.32356982,0.018474349,0.006593987,0.588361827,HIGH,HIGH,HIGHHIGH,1,1
14337,2.33415,0.021063,2.160955403,0.664878439,0.26049062,0.018474349,0.006593987,0.392577409,HIGH,HIGH,HIGHHIGH,1,1
14338,2.06271,0.016085,2.160955403,0.664878439,-0.147764459,0.018474349,0.006593987,-0.362352746,LOW,LOW,LOWLOW,4,3
14339,2.17595,0.02019,2.160955403,0.664878439,0.022552389,0.018474349,0.006593987,0.260184074,HIGH,HIGH,HIGHHIGH,1,1
14340,2.5609,0.020933,2.160955403,0.664878439,0.601530405,0.018474349,0.006593987,0.37286248,HIGH,HIGH,HIGHHIGH,1,1
14341,2.32643,0.021236,2.160955403,0.664878439,0.248879475,0.018474349,0.006593987,0.418813431,HIGH,HIGH,HIGHHIGH,1,1
14342,2.34903,0.021177,2.160955403,0.664878439,0.282870651,0.018474349,0.006593987,0.409865886,HIGH,HIGH,HIGHHIGH,1,1
14343,2.37827,0.019275,2.160955403,0.664878439,0.326848615,0.018474349,0.006593987,0.121421299,HIGH,HIGH,HIGHHIGH,1,1
14344,2.16392,0.020841,2.160955403,0.664878439,0.004458856,0.018474349,0.006593987,0.358910376,HIGH,HIGH,HIGHHIGH,1,1
14345,2.31934,0.022318,2.160955403,0.664878439,0.238215872,0.018474349,0.006593987,0.582902308,HIGH,HIGH,HIGHHIGH,1,1
14346,2.61409,0.016979,2.160955403,0.664878439,0.681529991,0.018474349,0.006593987,-0.226774691,HIGH,LOW,HIGHLOW,2,4
14347,2.27183,0.02104,2.160955403,0.664878439,0.1667592,0.018474349,0.006593987,0.389089383,HIGH,HIGH,HIGHHIGH,1,1
14348,2.57356,0.021558,2.160955403,0.664878439,0.62057148,0.018474349,0.006593987,0.467645796,HIGH,HIGH,HIGHHIGH,1,1
14349,2.38577,0.022034,2.160955403,0.664878439,0.338128872,0.018474349,0.006593987,0.539832769,HIGH,HIGH,HIGHHIGH,1,1
14350,2.27967,0.021668,2.160955403,0.664878439,0.17855083,0.018474349,0.006593987,0.484327659,HIGH,HIGH,HIGHHIGH,1,1
14351,2.42827,0.021208,2.160955403,0.664878439,0.402050331,0.018474349,0.006593987,0.414567139,HIGH,HIGH,HIGHHIGH,1,1
14352,2.63706,0.021607,2.160955403,0.664878439,0.71607766,0.018474349,0.006593987,0.475076808,HIGH,HIGH,HIGHHIGH,1,1
14353,0.585379,0.021792,2.160955403,0.664878439,-2.369721004,0.018474349,0.006593987,0.503132669,LOW,HIGH,LOWHIGH,3,2
14354,2.29327,0.021148,2.160955403,0.664878439,0.199005697,0.018474349,0.006593987,0.40546794,HIGH,HIGH,HIGHHIGH,1,1
14355,2.61575,0.021095,2.160955403,0.664878439,0.684026688,0.018474349,0.006593987,0.397430315,HIGH,HIGH,HIGHHIGH,1,1
14356,2.21335,0.020329,2.160955403,0.664878439,0.078803273,0.018474349,0.006593987,0.281263883,HIGH,HIGH,HIGHHIGH,1,1
14357,2.24684,0.020182,2.160955403,0.664878439,0.129173382,0.018474349,0.006593987,0.258970847,HIGH,HIGH,HIGHHIGH,1,1
14358,2.30084,0.008241,2.160955403,0.664878439,0.210391236,0.018474349,0.006593987,-1.551921276,HIGH,LOW,HIGHLOW,2,4
14359,2.30719,0.021879,2.160955403,0.664878439,0.219941854,0.018474349,0.006593987,0.516326507,HIGH,HIGH,HIGHHIGH,1,1
14360,2.05308,0.01603,2.160955403,0.664878439,-0.16224831,0.018474349,0.006593987,-0.370693678,LOW,LOW,LOWLOW,4,3
14361,2.39667,0.020416,2.160955403,0.664878439,0.354522847,0.018474349,0.006593987,0.294457721,HIGH,HIGH,HIGHHIGH,1,1
14362,2.48618,0.018646,2.160955403,0.664878439,0.48914896,0.018474349,0.006593987,0.02603137,HIGH,HIGH,HIGHHIGH,1,1
14363,2.2807,0.022369,2.160955403,0.664878439,0.180099985,0.018474349,0.006593987,0.590636627,HIGH,HIGH,HIGHHIGH,1,1
14364,2.25581,0.021635,2.160955403,0.664878439,0.14266457,0.018474349,0.006593987,0.4793231,HIGH,HIGH,HIGHHIGH,1,1
14365,2.23625,0.020314,2.160955403,0.664878439,0.113245659,0.018474349,0.006593987,0.278989083,HIGH,HIGH,HIGHHIGH,1,1
14366,0.568154,0.02226,2.160955403,0.664878439,-2.395627996,0.018474349,0.006593987,0.574106416,LOW,HIGH,LOWHIGH,3,2
14367,0.53188,0.021119,2.160955403,0.664878439,-2.450185337,0.018474349,0.006593987,0.401069995,LOW,HIGH,LOWHIGH,3,2
14368,2.25188,0.021006,2.160955403,0.664878439,0.136753716,0.018474349,0.006593987,0.383933171,HIGH,HIGH,HIGHHIGH,1,1
14369,2.00787,0.02245,2.160955403,0.664878439,-0.230245702,0.018474349,0.006593987,0.602920544,LOW,HIGH,LOWHIGH,3,2
14370,1.92888,0.018396,2.160955403,0.664878439,-0.349049374,0.018474349,0.006593987,-0.011881957,LOW,LOW,LOWLOW,4,3
14371,2.38628,0.013311,2.160955403,0.664878439,0.33889593,0.018474349,0.006593987,-0.783039016,HIGH,LOW,HIGHLOW,2,4
14372,0.645306,0.010585,2.160955403,0.664878439,-2.279588739,0.018474349,0.006593987,-1.196445928,LOW,LOW,LOWLOW,4,3
14373,2.36898,0.01779,2.160955403,0.664878439,0.312876136,0.018474349,0.006593987,-0.10378386,HIGH,LOW,HIGHLOW,2,4
14374,0.647716,0.012502,2.160955403,0.664878439,-2.275964016,0.018474349,0.006593987,-0.905726541,LOW,LOW,LOWLOW,4,3
14375,0.824701,0.018924,2.160955403,0.664878439,-2.0097725,0.018474349,0.006593987,0.068190989,LOW,HIGH,LOWHIGH,3,2
14376,0.529603,0.021821,2.160955403,0.664878439,-2.453610023,0.018474349,0.006593987,0.507530615,LOW,HIGH,LOWHIGH,3,2
14377,2.2167,0.022392,2.160955403,0.664878439,0.083841788,0.018474349,0.006593987,0.594124653,HIGH,HIGH,HIGHHIGH,1,1
14378,0.602282,0.031466,2.160955403,0.664878439,-2.344298312,0.018474349,0.006593987,1.970226748,LOW,HIGH,LOWHIGH,3,2
14379,2.41864,0.019321,2.160955403,0.664878439,0.387566481,0.018474349,0.006593987,0.128397351,HIGH,HIGH,HIGHHIGH,1,1
14380,2.13121,0.023082,2.160955403,0.664878439,-0.044738107,0.018474349,0.006593987,0.698765434,LOW,HIGH,LOWHIGH,3,2
14381,0.512412,0.013452,2.160955403,0.664878439,-2.479465877,0.018474349,0.006593987,-0.7616559,LOW,LOW,LOWLOW,4,3
14382,2.02849,0.022933,2.160955403,0.664878439,-0.199232514,0.018474349,0.006593987,0.676169091,LOW,HIGH,LOWHIGH,3,2
14383,2.22013,0.022084,2.160955403,0.664878439,0.089000625,0.018474349,0.006593987,0.547415434,HIGH,HIGH,HIGHHIGH,1,1
14384,2.27274,0.019817,2.160955403,0.664878439,0.168127872,0.018474349,0.006593987,0.203617391,HIGH,HIGH,HIGHHIGH,1,1
14385,2.42577,0.022829,2.160955403,0.664878439,0.398290246,0.018474349,0.006593987,0.660397147,HIGH,HIGH,HIGHHIGH,1,1
14386,2.18709,0.020248,2.160955403,0.664878439,0.039307331,0.018474349,0.006593987,0.268979965,HIGH,HIGH,HIGHHIGH,1,1
14387,2.15353,0.02046,2.160955403,0.664878439,-0.011168061,0.018474349,0.006593987,0.301130466,LOW,HIGH,LOWHIGH,3,2
14388,0.6043,0.024778,2.160955403,0.664878439,-2.341263171,0.018474349,0.006593987,0.95596944,LOW,HIGH,LOWHIGH,3,2
14389,2.07181,0.022201,2.160955403,0.664878439,-0.134077747,0.018474349,0.006593987,0.565158871,LOW,HIGH,LOWHIGH,3,2
14390,2.20262,0.020473,2.160955403,0.664878439,0.062664984,0.018474349,0.006593987,0.303101959,HIGH,HIGH,HIGHHIGH,1,1
14391,2.29224,0.020753,2.160955403,0.664878439,0.197456541,0.018474349,0.006593987,0.345564885,HIGH,HIGH,HIGHHIGH,1,1
14392,2.28287,0.019221,2.160955403,0.664878439,0.183363739,0.018474349,0.006593987,0.11323202,HIGH,HIGH,HIGHHIGH,1,1
14393,2.30328,0.025949,2.160955403,0.664878439,0.21406108,0.018474349,0.006593987,1.133555461,HIGH,HIGH,HIGHHIGH,1,1
14394,1.8752,0.016588,2.160955403,0.664878439,-0.429785937,0.018474349,0.006593987,-0.286071134,LOW,LOW,LOWLOW,4,3
14395,0.840967,0.01278,2.160955403,0.664878439,-1.985307877,0.018474349,0.006593987,-0.863566922,LOW,LOW,LOWLOW,4,3
14396,0.428811,0.021411,2.160955403,0.664878439,-2.605204652,0.018474349,0.006593987,0.44535276,LOW,HIGH,LOWHIGH,3,2
14397,2.23132,0.023702,2.160955403,0.664878439,0.10583077,0.018474349,0.006593987,0.792790483,HIGH,HIGH,HIGHHIGH,1,1
14398,2.41682,0.021441,2.160955403,0.664878439,0.384829138,0.018474349,0.006593987,0.449902359,HIGH,HIGH,HIGHHIGH,1,1
14399,2.06758,0.021703,2.160955403,0.664878439,-0.140439812,0.018474349,0.006593987,0.489635525,LOW,HIGH,LOWHIGH,3,2
14400,0.626805,0.021701,2.160955403,0.664878439,-2.307414878,0.018474349,0.006593987,0.489332218,LOW,HIGH,LOWHIGH,3,2
14401,2.25896,0.020765,2.160955403,0.664878439,0.147402279,0.018474349,0.006593987,0.347384724,HIGH,HIGH,HIGHHIGH,1,1
14402,2.4066,0.020864,2.160955403,0.664878439,0.369457907,0.018474349,0.006593987,0.362398402,HIGH,HIGH,HIGHHIGH,1,1
14403,2.46078,0.020153,2.160955403,0.664878439,0.450946488,0.018474349,0.006593987,0.254572901,HIGH,HIGH,HIGHHIGH,1,1
14404,2.33866,0.020885,2.160955403,0.664878439,0.267273815,0.018474349,0.006593987,0.365583121,HIGH,HIGH,HIGHHIGH,1,1
14405,2.44782,0.020182,2.160955403,0.664878439,0.431454203,0.018474349,0.006593987,0.258970847,HIGH,HIGH,HIGHHIGH,1,1
14406,2.40525,0.021816,2.160955403,0.664878439,0.367427461,0.018474349,0.006593987,0.506772349,HIGH,HIGH,HIGHHIGH,1,1
14407,2.40575,0.020402,2.160955403,0.664878439,0.368179478,0.018474349,0.006593987,0.292334574,HIGH,HIGH,HIGHHIGH,1,1
14408,2.31902,0.020607,2.160955403,0.664878439,0.237734581,0.018474349,0.006593987,0.323423502,HIGH,HIGH,HIGHHIGH,1,1
14409,0.58664,0.021601,2.160955403,0.664878439,-2.367824417,0.018474349,0.006593987,0.474166888,LOW,HIGH,LOWHIGH,3,2
14410,2.35084,0.021221,2.160955403,0.664878439,0.285592953,0.018474349,0.006593987,0.416538632,HIGH,HIGH,HIGHHIGH,1,1
14411,2.27121,0.021587,2.160955403,0.664878439,0.165826699,0.018474349,0.006593987,0.472043742,HIGH,HIGH,HIGHHIGH,1,1
14412,0.56662,0.019992,2.160955403,0.664878439,-2.397935184,0.018474349,0.006593987,0.230156719,LOW,HIGH,LOWHIGH,3,2
14413,2.27083,0.01869,2.160955403,0.664878439,0.165255166,0.018474349,0.006593987,0.032704115,HIGH,HIGH,HIGHHIGH,1,1
14414,2.312,0.022422,2.160955403,0.664878439,0.22717626,0.018474349,0.006593987,0.598674252,HIGH,HIGH,HIGHHIGH,1,1
14415,2.23532,0.021332,2.160955403,0.664878439,0.111846907,0.018474349,0.006593987,0.433372149,HIGH,HIGH,HIGHHIGH,1,1
14416,2.3265,0.02046,2.160955403,0.664878439,0.248984757,0.018474349,0.006593987,0.301130466,HIGH,HIGH,HIGHHIGH,1,1
14417,2.33323,0.021675,2.160955403,0.664878439,0.259106908,0.018474349,0.006593987,0.485389232,HIGH,HIGH,HIGHHIGH,1,1
14418,0.554866,0.021704,2.160955403,0.664878439,-2.415613604,0.018474349,0.006593987,0.489787178,LOW,HIGH,LOWHIGH,3,2
14419,2.35115,0.02234,2.160955403,0.664878439,0.286059204,0.018474349,0.006593987,0.586238681,HIGH,HIGH,HIGHHIGH,1,1
14420,2.29451,0.021558,2.160955403,0.664878439,0.200870699,0.018474349,0.006593987,0.467645796,HIGH,HIGH,HIGHHIGH,1,1
14421,2.3991,0.020933,2.160955403,0.664878439,0.35817765,0.018474349,0.006593987,0.37286248,HIGH,HIGH,HIGHHIGH,1,1
14422,2.42249,0.021455,2.160955403,0.664878439,0.393357013,0.018474349,0.006593987,0.452025505,HIGH,HIGH,HIGHHIGH,1,1
14423,1.99331,0.021558,2.160955403,0.664878439,-0.252144442,0.018474349,0.006593987,0.467645796,LOW,HIGH,LOWHIGH,3,2
14424,0.553099,0.021163,2.160955403,0.664878439,-2.418271232,0.018474349,0.006593987,0.40774274,LOW,HIGH,LOWHIGH,3,2
14425,0.581316,0.021161,2.160955403,0.664878439,-2.375831896,0.018474349,0.006593987,0.407439433,LOW,HIGH,LOWHIGH,3,2
14426,2.17994,0.02055,2.160955403,0.664878439,0.028553486,0.018474349,0.006593987,0.314779264,HIGH,HIGH,HIGHHIGH,1,1
14427,2.32194,0.020548,2.160955403,0.664878439,0.242126361,0.018474349,0.006593987,0.314475957,HIGH,HIGH,HIGHHIGH,1,1
14428,2.55953,0.019334,2.160955403,0.664878439,0.599469878,0.018474349,0.006593987,0.130368844,HIGH,HIGH,HIGHHIGH,1,1
14429,2.17143,0.021382,2.160955403,0.664878439,0.015754153,0.018474349,0.006593987,0.440954814,HIGH,HIGH,HIGHHIGH,1,1
14430,2.33101,0.021294,2.160955403,0.664878439,0.255767952,0.018474349,0.006593987,0.427609323,HIGH,HIGH,HIGHHIGH,1,1
14431,2.28518,0.019422,2.160955403,0.664878439,0.186838059,0.018474349,0.006593987,0.143714335,HIGH,HIGH,HIGHHIGH,1,1
14432,2.26286,0.021265,2.160955403,0.664878439,0.153268012,0.018474349,0.006593987,0.423211377,HIGH,HIGH,HIGHHIGH,1,1
14433,2.23537,0.020914,2.160955403,0.664878439,0.111922109,0.018474349,0.006593987,0.369981067,HIGH,HIGH,HIGHHIGH,1,1
14434,0.641776,0.010231,2.160955403,0.664878439,-2.28489798,0.018474349,0.006593987,-1.250131198,LOW,LOW,LOWLOW,4,3
14435,0.534751,0.022052,2.160955403,0.664878439,-2.445867254,0.018474349,0.006593987,0.542562529,LOW,HIGH,LOWHIGH,3,2
14436,2.2904,0.02147,2.160955403,0.664878439,0.194689118,0.018474349,0.006593987,0.454300305,HIGH,HIGH,HIGHHIGH,1,1
14437,0.540685,0.021279,2.160955403,0.664878439,-2.436942315,0.018474349,0.006593987,0.425334523,LOW,HIGH,LOWHIGH,3,2
14438,2.00868,0.021825,2.160955403,0.664878439,-0.229027434,0.018474349,0.006593987,0.508137228,LOW,HIGH,LOWHIGH,3,2
14439,2.25523,0.020928,2.160955403,0.664878439,0.141792231,0.018474349,0.006593987,0.372104213,HIGH,HIGH,HIGHHIGH,1,1
14440,2.24533,0.021704,2.160955403,0.664878439,0.126902291,0.018474349,0.006593987,0.489787178,HIGH,HIGH,HIGHHIGH,1,1
14441,2.12014,0.021967,2.160955403,0.664878439,-0.061387767,0.018474349,0.006593987,0.529671998,LOW,HIGH,LOWHIGH,3,2
14442,2.29013,0.02065,2.160955403,0.664878439,0.194283029,0.018474349,0.006593987,0.329944594,HIGH,HIGH,HIGHHIGH,1,1
14443,2.28872,0.02049,2.160955403,0.664878439,0.19216234,0.018474349,0.006593987,0.305680065,HIGH,HIGH,HIGHHIGH,1,1
14444,2.21364,0.021879,2.160955403,0.664878439,0.079239443,0.018474349,0.006593987,0.516326507,HIGH,HIGH,HIGHHIGH,1,1
14445,0.536859,0.020531,2.160955403,0.664878439,-2.44269675,0.018474349,0.006593987,0.311897851,LOW,HIGH,LOWHIGH,3,2
14446,0.54523,0.020153,2.160955403,0.664878439,-2.430106479,0.018474349,0.006593987,0.254572901,LOW,HIGH,LOWHIGH,3,2
14447,2.29668,0.021761,2.160955403,0.664878439,0.204134454,0.018474349,0.006593987,0.498431417,HIGH,HIGH,HIGHHIGH,1,1
14448,2.30813,0,2.160955403,0.664878439,0.221355647,0.018474349,0.006593987,-2.801696168,HIGH,LOW,HIGHLOW,2,4
14449,2.29548,0.021982,2.160955403,0.664878439,0.202329612,0.018474349,0.006593987,0.531946797,HIGH,HIGH,HIGHHIGH,1,1
14450,0.450072,0.021514,2.160955403,0.664878439,-2.573227378,0.018474349,0.006593987,0.46097305,LOW,HIGH,LOWHIGH,3,2
14451,2.01749,0.018983,2.160955403,0.664878439,-0.215776892,0.018474349,0.006593987,0.077138534,LOW,HIGH,LOWHIGH,3,2
14452,2.0131,0.02298,2.160955403,0.664878439,-0.222379602,0.018474349,0.006593987,0.683296796,LOW,HIGH,LOWHIGH,3,2
14453,2.19245,0.006704,2.160955403,0.664878439,0.047368955,0.018474349,0.006593987,-1.785012407,HIGH,LOW,HIGHLOW,2,4
14454,0.417732,0.021514,2.160955403,0.664878439,-2.621867848,0.018474349,0.006593987,0.46097305,LOW,HIGH,LOWHIGH,3,2
14455,2.31022,0.021967,2.160955403,0.664878439,0.224499078,0.018474349,0.006593987,0.529671998,HIGH,HIGH,HIGHHIGH,1,1
14456,1.98538,0.021382,2.160955403,0.664878439,-0.264071434,0.018474349,0.006593987,0.440954814,LOW,HIGH,LOWHIGH,3,2
14457,2.08907,0.020812,2.160955403,0.664878439,-0.108118114,0.018474349,0.006593987,0.35451243,LOW,HIGH,LOWHIGH,3,2
14458,2.21293,0.021543,2.160955403,0.664878439,0.078171578,0.018474349,0.006593987,0.465370996,HIGH,HIGH,HIGHHIGH,1,1
14459,2.16275,0.019319,2.160955403,0.664878439,0.002699135,0.018474349,0.006593987,0.128094044,HIGH,HIGH,HIGHHIGH,1,1
